orgId,scheduleId,classId,studentId,achievedScore,totalScore,className,classType,programId,lessonPlanId,startAt,dueAt,ageRangeIds,ageRangeNames,gradeIds,gradeNames,subjectIds,subjectNames,category,categoryName,subcategory,subcategoryName
9d42af2a-d943-4bb7-84d8-9e2e28b0e290,60ee8784c73cc5079f0a5fd2,a2fb5112-af97-426e-99ad-b2e27ab3a4f1,0ebc17b1-d2e6-4f19-adc7-2a2928b31530,2,4,Class test Capacity,live,75004121-0c0d-486c-ba65-4c57deacb44b,60ee87177e01f8cc253b4d4f,1626251400,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,84b8f87a-7b61-4580-a190-a9ce3fe90dd3,Speech & Language Skills,2d1152a3-fb03-4c4e-aeba-98856c3241bd,Vocabulary
9d42af2a-d943-4bb7-84d8-9e2e28b0e290,60ee8784c73cc5079f0a5fd2,a2fb5112-af97-426e-99ad-b2e27ab3a4f1,1fef5d29-50e5-4513-879b-e5db5f3f6502,6,7,Class test Capacity,live,75004121-0c0d-486c-ba65-4c57deacb44b,60ee87177e01f8cc253b4d4f,1626251400,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,84b8f87a-7b61-4580-a190-a9ce3fe90dd3,Speech & Language Skills,2d1152a3-fb03-4c4e-aeba-98856c3241bd,Vocabulary
9d42af2a-d943-4bb7-84d8-9e2e28b0e290,60ee8784c73cc5079f0a5fd2,a2fb5112-af97-426e-99ad-b2e27ab3a4f1,98179ccb-4208-5c4e-995a-303110e42281,2,2,Class test Capacity,live,75004121-0c0d-486c-ba65-4c57deacb44b,60ee87177e01f8cc253b4d4f,1626251400,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,84b8f87a-7b61-4580-a190-a9ce3fe90dd3,Speech & Language Skills,2d1152a3-fb03-4c4e-aeba-98856c3241bd,Vocabulary
9d42af2a-d943-4bb7-84d8-9e2e28b0e290,60ee8784c73cc5079f0a5fd2,a2fb5112-af97-426e-99ad-b2e27ab3a4f1,7d3be47f-f3cc-418c-aa3a-50d086b48109,2,3,Class test Capacity,live,75004121-0c0d-486c-ba65-4c57deacb44b,60ee87177e01f8cc253b4d4f,1626251400,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,84b8f87a-7b61-4580-a190-a9ce3fe90dd3,Speech & Language Skills,2d1152a3-fb03-4c4e-aeba-98856c3241bd,Vocabulary
9d42af2a-d943-4bb7-84d8-9e2e28b0e290,60ee8784c73cc5079f0a5fd2,a2fb5112-af97-426e-99ad-b2e27ab3a4f1,1212df3a-214a-4be0-af2f-9f19fa5721e9,5,10,Class test Capacity,live,75004121-0c0d-486c-ba65-4c57deacb44b,60ee87177e01f8cc253b4d4f,1626251400,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,84b8f87a-7b61-4580-a190-a9ce3fe90dd3,Speech & Language Skills,2d1152a3-fb03-4c4e-aeba-98856c3241bd,Vocabulary
9d42af2a-d943-4bb7-84d8-9e2e28b0e290,60ee8784c73cc5079f0a5fd2,a2fb5112-af97-426e-99ad-b2e27ab3a4f1,89608cd8-35d3-4c8c-bef5-087635a21ac1,1,3,Class test Capacity,live,75004121-0c0d-486c-ba65-4c57deacb44b,60ee87177e01f8cc253b4d4f,1626251400,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,84b8f87a-7b61-4580-a190-a9ce3fe90dd3,Speech & Language Skills,2d1152a3-fb03-4c4e-aeba-98856c3241bd,Vocabulary
9d42af2a-d943-4bb7-84d8-9e2e28b0e290,60ee8784c73cc5079f0a5fd2,a2fb5112-af97-426e-99ad-b2e27ab3a4f1,2ab5da37-b3cb-59cb-aa6a-3a0ea5b8e2a3,7,8,Class test Capacity,live,75004121-0c0d-486c-ba65-4c57deacb44b,60ee87177e01f8cc253b4d4f,1626251400,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,84b8f87a-7b61-4580-a190-a9ce3fe90dd3,Speech & Language Skills,2d1152a3-fb03-4c4e-aeba-98856c3241bd,Vocabulary
9d42af2a-d943-4bb7-84d8-9e2e28b0e290,60ee8784c73cc5079f0a5fd2,a2fb5112-af97-426e-99ad-b2e27ab3a4f1,23a628c3-020e-4eb6-8043-ad5c6d8252cf,3,4,Class test Capacity,live,75004121-0c0d-486c-ba65-4c57deacb44b,60ee87177e01f8cc253b4d4f,1626251400,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,84b8f87a-7b61-4580-a190-a9ce3fe90dd3,Speech & Language Skills,2d1152a3-fb03-4c4e-aeba-98856c3241bd,Vocabulary
9d42af2a-d943-4bb7-84d8-9e2e28b0e290,60ee8784c73cc5079f0a5fd2,a2fb5112-af97-426e-99ad-b2e27ab3a4f1,b4e8d3bc-9c62-5650-9345-5e7aeb747672,2,3,Class test Capacity,live,75004121-0c0d-486c-ba65-4c57deacb44b,60ee87177e01f8cc253b4d4f,1626251400,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,84b8f87a-7b61-4580-a190-a9ce3fe90dd3,Speech & Language Skills,2d1152a3-fb03-4c4e-aeba-98856c3241bd,Vocabulary
9d42af2a-d943-4bb7-84d8-9e2e28b0e290,60ee8784c73cc5079f0a5fd2,a2fb5112-af97-426e-99ad-b2e27ab3a4f1,88cf8673-a1cc-46e8-9911-50599a1368d0,1,1,Class test Capacity,live,75004121-0c0d-486c-ba65-4c57deacb44b,60ee87177e01f8cc253b4d4f,1626251400,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,84b8f87a-7b61-4580-a190-a9ce3fe90dd3,Speech & Language Skills,2d1152a3-fb03-4c4e-aeba-98856c3241bd,Vocabulary
b4e517f0-e128-4c57-9cfa-265401fe3959,6102274e2dd069c109c39928,5f668d82-255c-4971-8d3d-9d3b205ace18,87b32b1a-b100-439a-bcc8-69ccc9f95998,5,6,School 1 - Class A1,live,75004121-0c0d-486c-ba65-4c57deacb44b,6102235bfe0d321968f78c8b,1627531200,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,e08f3578-a7d4-4cac-b028-ef7a8c93f53f,Cognitive Skills,b32321db-3b4a-4b1e-8db9-c485d045bf01,Logic & Memory
ab54b78e-7f6f-4464-8022-27413d1af20f,61052fda2dd069c109c413ee,1a85cb33-2f14-49fc-a13a-89014efff7ec,d46ab893-3e96-412c-891a-df34dc3d9ab3,26,28,HuongDuong-2021-1,live,6427e3f8-9bc0-470b-927b-38d7136de8af,610355662dd069c109c3ca48,1627780200,0,7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82,Kindergarten,aefe49a0-48ce-47d6-93a6-ab0a783df798,ESL,3298009d-e299-4535-a9b3-fb7bdf352c02,Oral Language,b419a394-e3da-4c2e-a0d5-34bc0c54e767,Vocabulary
ab54b78e-7f6f-4464-8022-27413d1af20f,61052fda2dd069c109c413ee,1a85cb33-2f14-49fc-a13a-89014efff7ec,20c95dc3-4f2d-47cf-99a5-cbb6b6425bca,5,7,HuongDuong-2021-1,live,6427e3f8-9bc0-470b-927b-38d7136de8af,610355662dd069c109c3ca48,1627780200,0,7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82,Kindergarten,aefe49a0-48ce-47d6-93a6-ab0a783df798,ESL,3298009d-e299-4535-a9b3-fb7bdf352c02,Oral Language,b419a394-e3da-4c2e-a0d5-34bc0c54e767,Vocabulary
ab54b78e-7f6f-4464-8022-27413d1af20f,61053241a6737e546a9d93a1,31a5a462-8426-447c-8c59-e1d03dc1897d,ecbc756f-ace6-4ab3-aa01-9993ee904148,1,4,HuongDuong-2021-3,live,6427e3f8-9bc0-470b-927b-38d7136de8af,610355662dd069c109c3ca48,1627787400,0,7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82,Kindergarten,aefe49a0-48ce-47d6-93a6-ab0a783df798,ESL,3298009d-e299-4535-a9b3-fb7bdf352c02,Oral Language,b419a394-e3da-4c2e-a0d5-34bc0c54e767,Vocabulary
ab54b78e-7f6f-4464-8022-27413d1af20f,61053241a6737e546a9d93a1,31a5a462-8426-447c-8c59-e1d03dc1897d,c8903dc1-91a5-44bc-b284-103402fd59c3,2,4,HuongDuong-2021-3,live,6427e3f8-9bc0-470b-927b-38d7136de8af,610355662dd069c109c3ca48,1627787400,0,7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82,Kindergarten,aefe49a0-48ce-47d6-93a6-ab0a783df798,ESL,3298009d-e299-4535-a9b3-fb7bdf352c02,Oral Language,b419a394-e3da-4c2e-a0d5-34bc0c54e767,Vocabulary
ab54b78e-7f6f-4464-8022-27413d1af20f,61053241a6737e546a9d93a1,31a5a462-8426-447c-8c59-e1d03dc1897d,cc99dcd1-7652-4719-af4f-5049419ecb2b,1,4,HuongDuong-2021-3,live,6427e3f8-9bc0-470b-927b-38d7136de8af,610355662dd069c109c3ca48,1627787400,0,7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82,Kindergarten,aefe49a0-48ce-47d6-93a6-ab0a783df798,ESL,3298009d-e299-4535-a9b3-fb7bdf352c02,Oral Language,b419a394-e3da-4c2e-a0d5-34bc0c54e767,Vocabulary
ab54b78e-7f6f-4464-8022-27413d1af20f,61053241a6737e546a9d93a1,31a5a462-8426-447c-8c59-e1d03dc1897d,5408fcc6-a892-4de3-b338-478bc8363f1d,1,4,HuongDuong-2021-3,live,6427e3f8-9bc0-470b-927b-38d7136de8af,610355662dd069c109c3ca48,1627787400,0,7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82,Kindergarten,aefe49a0-48ce-47d6-93a6-ab0a783df798,ESL,3298009d-e299-4535-a9b3-fb7bdf352c02,Oral Language,b419a394-e3da-4c2e-a0d5-34bc0c54e767,Vocabulary
b4e517f0-e128-4c57-9cfa-265401fe3959,617a5a6c6c18146d45b54bed,5f668d82-255c-4971-8d3d-9d3b205ace18,87b32b1a-b100-439a-bcc8-69ccc9f95998,28,36,School 1 - Class A1,live,04c630cc-fabe-4176-80f2-30a029907a33,617a47303a50a0e2080812f0,1635408600,0,145edddc-2019-43d9-97e1-c5830e7ed689;21f1da64-b6c8-4e74-9fef-09d08cfd8e6c;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);7 - 8 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),3ee3fd4c-6208-494f-9551-d48fabc4f42a;781e8a08-29e8-4171-8392-7e8ac9f183a0;89d71050-186e-4fb2-8cbd-9598ca312be9;abc900b9-5b8c-4e54-a4a8-54f102b2c1c6;b20eaf10-3e40-4ef7-9d74-93a13782d38f,PreK-6;PreK-7;PreK-4;PreK-5;PreK-3,fab745e8-9e31-4d0c-b780-c40120c98b27,Science,8488eeac-28bd-4f86-8093-9853b19f51db,Personal Development,40a232cd-d6e8-4ec1-97ec-4e4df7d00a78,None Specified
b4e517f0-e128-4c57-9cfa-265401fe3959,617a5a6c6c18146d45b54bed,5f668d82-255c-4971-8d3d-9d3b205ace18,bcef0348-ccd8-43c6-b0e7-abcad7a461b3,3,3,School 1 - Class A1,live,04c630cc-fabe-4176-80f2-30a029907a33,617a47303a50a0e2080812f0,1635408600,0,145edddc-2019-43d9-97e1-c5830e7ed689;21f1da64-b6c8-4e74-9fef-09d08cfd8e6c;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);7 - 8 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),3ee3fd4c-6208-494f-9551-d48fabc4f42a;781e8a08-29e8-4171-8392-7e8ac9f183a0;89d71050-186e-4fb2-8cbd-9598ca312be9;abc900b9-5b8c-4e54-a4a8-54f102b2c1c6;b20eaf10-3e40-4ef7-9d74-93a13782d38f,PreK-6;PreK-7;PreK-4;PreK-5;PreK-3,fab745e8-9e31-4d0c-b780-c40120c98b27,Science,8488eeac-28bd-4f86-8093-9853b19f51db,Personal Development,40a232cd-d6e8-4ec1-97ec-4e4df7d00a78,None Specified
b4e517f0-e128-4c57-9cfa-265401fe3959,61a72525635376836c060918,4347104f-b25b-4f70-8b79-b655c6e285ad,7c26a76f-98f3-4564-ac07-6c4c7c3fd603,4,5,ABC,live,75004121-0c0d-486c-ba65-4c57deacb44b,61a378f1c50320d1a7990a42,1638345600,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,84b8f87a-7b61-4580-a190-a9ce3fe90dd3,Speech & Language Skills,40a232cd-d6e8-4ec1-97ec-4e4df7d00a78,None Specified
94c33343-0736-4100-9c61-704f098b2453,620b22f76f779b9c7a85c9e6,13d94984-0bfa-4d1a-b01c-927f8fa3c86e,b2f7136b-7eaa-440a-8942-b18218ab4239,16,16,Class1B,study,75004121-0c0d-486c-ba65-4c57deacb44b,61f3a3aac0dfd212a8bee557,0,1644944399,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,ce9014a4-01a9-49d5-bf10-6b08bc454fc1,Fine Motor Skills,null,null
2afcdd51-420e-4fa3-a927-7709fd58df9d,62396ee70974eeb8e00a395b,4ff300b9-5aed-4ed6-9ba1-f1c0b409c427,12cd726e-fb91-410a-9712-9a2147a26ea1,53,59,Class 1,live,d18aa475-2567-4061-9ac3-46dd419ec120,623011be78ad41e2ba9b8e51,1648141200,0,145edddc-2019-43d9-97e1-c5830e7ed689;21f1da64-b6c8-4e74-9fef-09d08cfd8e6c;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);7 - 8 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;9d3e591d-06a6-4fc4-9714-cf155a15b415;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Grade 2;Kindergarten,ba4d88b6-d5d8-4dbe-9cf2-8237664c746c,Language/Literacy,069e95fd-a96f-4950-9949-89d5e04c339d,Phonics,null,null
2afcdd51-420e-4fa3-a927-7709fd58df9d,62396ee70974eeb8e00a395b,4ff300b9-5aed-4ed6-9ba1-f1c0b409c427,ba66da21-4658-47dd-b866-59bb776d91b3,40,45,Class 1,live,d18aa475-2567-4061-9ac3-46dd419ec120,623011be78ad41e2ba9b8e51,1648141200,0,145edddc-2019-43d9-97e1-c5830e7ed689;21f1da64-b6c8-4e74-9fef-09d08cfd8e6c;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);7 - 8 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;9d3e591d-06a6-4fc4-9714-cf155a15b415;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Grade 2;Kindergarten,ba4d88b6-d5d8-4dbe-9cf2-8237664c746c,Language/Literacy,069e95fd-a96f-4950-9949-89d5e04c339d,Phonics,null,null
2afcdd51-420e-4fa3-a927-7709fd58df9d,62396ee70974eeb8e00a395b,4ff300b9-5aed-4ed6-9ba1-f1c0b409c427,6a16a3d2-b8cc-404f-936a-2236df4dae21,51,64,Class 1,live,d18aa475-2567-4061-9ac3-46dd419ec120,623011be78ad41e2ba9b8e51,1648141200,0,145edddc-2019-43d9-97e1-c5830e7ed689;21f1da64-b6c8-4e74-9fef-09d08cfd8e6c;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);7 - 8 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;9d3e591d-06a6-4fc4-9714-cf155a15b415;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Grade 2;Kindergarten,ba4d88b6-d5d8-4dbe-9cf2-8237664c746c,Language/Literacy,069e95fd-a96f-4950-9949-89d5e04c339d,Phonics,null,null
2afcdd51-420e-4fa3-a927-7709fd58df9d,62396ee70974eeb8e00a395b,4ff300b9-5aed-4ed6-9ba1-f1c0b409c427,55fafb4f-5640-443f-aafe-f567cb2e078c,3,5,Class 1,live,d18aa475-2567-4061-9ac3-46dd419ec120,623011be78ad41e2ba9b8e51,1648141200,0,145edddc-2019-43d9-97e1-c5830e7ed689;21f1da64-b6c8-4e74-9fef-09d08cfd8e6c;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);7 - 8 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;9d3e591d-06a6-4fc4-9714-cf155a15b415;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Grade 2;Kindergarten,ba4d88b6-d5d8-4dbe-9cf2-8237664c746c,Language/Literacy,069e95fd-a96f-4950-9949-89d5e04c339d,Phonics,null,null
2afcdd51-420e-4fa3-a927-7709fd58df9d,62396ee70974eeb8e00a395b,4ff300b9-5aed-4ed6-9ba1-f1c0b409c427,3906589b-9e83-4433-8b26-c787c8ede358,11,11,Class 1,live,d18aa475-2567-4061-9ac3-46dd419ec120,623011be78ad41e2ba9b8e51,1648141200,0,145edddc-2019-43d9-97e1-c5830e7ed689;21f1da64-b6c8-4e74-9fef-09d08cfd8e6c;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);7 - 8 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;9d3e591d-06a6-4fc4-9714-cf155a15b415;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Grade 2;Kindergarten,ba4d88b6-d5d8-4dbe-9cf2-8237664c746c,Language/Literacy,069e95fd-a96f-4950-9949-89d5e04c339d,Phonics,null,null
2afcdd51-420e-4fa3-a927-7709fd58df9d,62396ee70974eeb8e00a395b,4ff300b9-5aed-4ed6-9ba1-f1c0b409c427,bedecadb-308d-4224-85a2-b7eb5458f637,36,41,Class 1,live,d18aa475-2567-4061-9ac3-46dd419ec120,623011be78ad41e2ba9b8e51,1648141200,0,145edddc-2019-43d9-97e1-c5830e7ed689;21f1da64-b6c8-4e74-9fef-09d08cfd8e6c;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);7 - 8 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;9d3e591d-06a6-4fc4-9714-cf155a15b415;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Grade 2;Kindergarten,ba4d88b6-d5d8-4dbe-9cf2-8237664c746c,Language/Literacy,069e95fd-a96f-4950-9949-89d5e04c339d,Phonics,null,null
