orgId,classId,className,lessonPlanIds,classTypes,programIds,ageRangeIds,ageRangeNames,gradeIds,gradeNames,subjectIds,subjectNames,totalStudents,scheduledClasses,studentIds
3b123714-8dae-4ac9-9b97-24891b188a96,aa6b2ac3-9c1d-4a9d-890f-617e65d23ccc,C7 ESL2 HMB3 V2 MTH1 211115,61a3668b49acfbda38da22ac;61a36f53635376836c0469ed;61a36b15635376836c04647d;61a36993635376836c0462cc;61a36a8ec50320d1a798f95a;61a36a6dc50320d1a798f93c;61a36ac8635376836c04641e;617f517c2ee221a8173cb2ee;61a3720249acfbda38da2f67;61a37197c50320d1a7990272;619daa10ec9d8644f5c73bf5;61a36b40c50320d1a798fa30;61a370f8c50320d1a799019d;619daa88c50320d1a7960a4f;61a37262635376836c046e05;61a36bba635376836c046565;61a36c28c50320d1a798fb7d;61a36fcb635376836c046a87;61a369f7ec9d8644f5ca32f1;61a36f7cc50320d1a798ff94;61a378f1c50320d1a7990a42;61a36b8fc50320d1a798faa6;619dea99c50320d1a7966206;61a36c4c49acfbda38da2821;61a36592ec9d8644f5ca2fcc;61a36f08ec9d8644f5ca3940;61a36ff0c50320d1a7990032;61a3665a49acfbda38da2289;61a36a44635376836c04638d;61a36f2dec9d8644f5ca397e;619deac6ec9d8644f5c79500;619de92a49acfbda38d75536;61a36a1d635376836c046355;61a3680f635376836c0461e0;61a36543ec9d8644f5ca2f8a;617f506e14aee62d023b67a4;61a367db49acfbda38da23a7;61a36c6dec9d8644f5ca361f;61a37011c50320d1a7990057;61a36e19635376836c046883;617f519f2ee221a8173cb32d;61a3671049acfbda38da2306;61a367b849acfbda38da2387;619de8ca635376836c01a9cc;617f509a2ee221a8173cb1aa;61a36905ec9d8644f5ca3226;61a37284ec9d8644f5ca3dfa;61a3656dec9d8644f5ca2fac;61a3708f49acfbda38da2d62;61a371bd49acfbda38da2f15;61a36524635376836c045fa5;61a3662d635376836c046080;61a3695f49acfbda38da248a;619de9b5635376836c01aa9c;619de950c50320d1a7966128;61a36c99635376836c046696;61a3703bc50320d1a799008a;61a365e3635376836c046043;617f51cb6c18146d45b7c485;617f520e14aee62d023b6a56;61a36c0a49acfbda38da27c6;61a36605635376836c046062;61a3714c49acfbda38da2e85;61a3673dc50320d1a798f6b2;61a372afc50320d1a79903f0;61a370b049acfbda38da2d9f;61a3706049acfbda38da2d1f;61a36b6cc50320d1a798fa70;61a36cbaec9d8644f5ca3683;61a37222c50320d1a799032a;61a368ddec9d8644f5ca3205;617f50ce3a50a0e2080aa999;61a370d5ec9d8644f5ca3bb6;61a37245635376836c046dd3;61a3777aec9d8644f5ca4304;617f513f2ee221a8173cb270;61a369bc49acfbda38da24e5;61a3678e49acfbda38da2366;61a37126ec9d8644f5ca3c25;61a37829635376836c0473f5;61a36fa549acfbda38da2c3e;61a36af2ec9d8644f5ca340e,study;live,75004121-0c0d-486c-ba65-4c57deacb44b,bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c,4 - 5 year(s);5 - 6 year(s);6 - 7 year(s);3 - 4 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;a9f0217d-f7ec-4add-950d-4e8986ab2c82;66fcda51-33c8-4162-a8d1-0337e1d6ade3,PreK-1;Kindergarten;PreK-2,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,5,51,92c8109a-8220-4e9f-9b23-63222b499ffc;5f9c543c-e140-4fab-af5c-3359c9c7da5e;6c78b881-6369-4f2d-a3f8-0f5ca3ded147;7841f96d-26d4-4fe6-9090-6dcce3153730;ceebcaf9-803b-4c1e-aa44-80b8aac6cbb3
d51bba25-5d5e-4dab-ad47-1192eb8fc0c0,aaf93519-58ff-4b38-84ec-c48eff3a5e6b,EDT-HTT-HMB-21-A2-Ca 3,6141e00c0e0c72fe0bd08c96;6142ef0d0e0c72fe0bd129ca,live,75004121-0c0d-486c-ba65-4c57deacb44b,fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07,5 - 6 year(s);6 - 7 year(s);3 - 4 year(s);4 - 5 year(s),66fcda51-33c8-4162-a8d1-0337e1d6ade3;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-2;PreK-1;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,8,0,628c952a-7390-46d5-aa66-bf8d3b26b631;68cade7a-ce3d-4cec-acf9-726da4788dfd;b996631f-1dd9-430b-97b7-f2cbee8147db;d16bf500-f7e7-4264-b86b-48741f8c0329;ddd3e684-45ab-4796-8f1c-ab5a7030f048;efebff8e-502b-4be0-bddc-6266b62f6575;f724e677-f208-4b49-88de-a25e2b0fc260;fcc2f87d-0ef1-47a1-9ee6-6424e472aa0a
94c33343-0736-4100-9c61-704f098b2453,ab977c26-ee38-41ce-a823-99d0408efac5,classtest-27,null,null,null,null,null,null,null,null,null,0,0,null
53ddf7ac-e87f-4048-a641-6b1e1dc7b484,aba0a2fb-d733-41bb-8d79-54f9097c9f21,HMB TOT Extra Practice 2,6129aa18878ff3576cb5c0ae,live,75004121-0c0d-486c-ba65-4c57deacb44b,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;bb7982cd-020f-4e1a-93fc-4a6874917f07,6 - 7 year(s);3 - 4 year(s);5 - 6 year(s);4 - 5 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,1,0,32017137-083f-4d35-9eed-7ca8a34ed30b
ab54b78e-7f6f-4464-8022-27413d1af20f,ad1f2c6c-3975-479b-aec2-ff118232eea5,"SenHong-2021-1,2,4,5",610b7963475b23283d9d0c1f;6118a839369c5d108566ac31;610a4156475b23283d9c692b;610f61a4c2e4554643255d41;610a4d3c475b23283d9c6fff;610a7491c2e4554643228835;611a00661b6e985e7d5f0f20;6123611c878ff3576cb1fa39;610f5e9a0b851408b643b4e5;6108ffc770d44dec23ef9292;612362c21b6e985e7d63d1fd;610a74a1c2e4554643228844;6108f881a6737e546a9df486;610b652d0b851408b64154df,study;live,6427e3f8-9bc0-470b-927b-38d7136de8af,7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82,Kindergarten,aefe49a0-48ce-47d6-93a6-ab0a783df798,ESL,6,0,0ace56fe-44cf-43c5-8c85-750a0b62c344;11e082dd-ae25-4375-8f91-fef7ae24523f;14fc486b-800b-48d9-a58f-39cd84337dd2;8c5ee027-3934-4247-894a-4edc824704cf;bf356444-556a-4d0a-af7d-0f9838188d16;e038d00e-e617-44d4-b47e-3fa7d4cbd8ba
b4e517f0-e128-4c57-9cfa-265401fe3959,ad2f62c2-6807-44cc-8305-127ec38469cc,Anh Huynh,617cfd566c18146d45b6b6a3;617cfcb86c18146d45b6b649;615d0bc9ae1beefad9900d57;60e27f1647432f6c49f475fd,study;live,7565ae11-8130-4b7d-ac24-1d9dd6f792f2;75004121-0c0d-486c-ba65-4c57deacb44b,7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;145edddc-2019-43d9-97e1-c5830e7ed689;023eeeb1-5f72-4fa3-a2a7-63603607ac2b;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,3 - 4 year(s);4 - 5 year(s);6 - 7 year(s);None Specified;5 - 6 year(s),66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03,PreK-2;Kindergarten;PreK-1,20d6ca2f-13df-4a7a-8dcb-955908db7baa;5e9a201e-9c2f-4a92-bb6f-1ccf8177bb71,Language/Literacy;None Specified,4,0,7fb40c20-6aa7-402b-aa28-723339d77be6;c109383d-6ff3-4761-8ddc-019a8b2c9068;d0864ea7-2b06-4914-ba6f-680ad25b8e43;d447f68e-3900-4651-9dee-1328b67dcc4e
b4e517f0-e128-4c57-9cfa-265401fe3959,adc77cab-7845-4333-bc5c-fa08371457b4,School 2- Class A2,null,null,null,null,null,null,null,null,null,0,0,null
ab54b78e-7f6f-4464-8022-27413d1af20f,ae02582c-bb08-4af7-9443-db1cc80df138,Test Internal,613f349a878ff3576cc0247e,live,75004121-0c0d-486c-ba65-4c57deacb44b,7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;145edddc-2019-43d9-97e1-c5830e7ed689,3 - 4 year(s);4 - 5 year(s);5 - 6 year(s);6 - 7 year(s),66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03,PreK-2;Kindergarten;PreK-1,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,1,0,22d0d1e4-5ae7-4693-add9-2721feb01f4b
94c33343-0736-4100-9c61-704f098b2453,aec9ce26-5dc1-49ce-9082-b952b1eee4ea,Class2A,null,null,null,null,null,null,null,null,null,1,0,d275257c-8d6a-4ec4-adaa-b3d189becd66
ab54b78e-7f6f-4464-8022-27413d1af20f,afafd045-e8c9-4326-aa45-d1b8a700fe4f,MNTĐ-2021-11,610f5e9a0b851408b643b4e5;611a00661b6e985e7d5f0f20;6108ffc770d44dec23ef9292;610a7491c2e4554643228835;610a74a1c2e4554643228844;6118a839369c5d108566ac31;610a4d3c475b23283d9c6fff;610a4156475b23283d9c692b;610b7963475b23283d9d0c1f;6108f881a6737e546a9df486;6123611c878ff3576cb1fa39;610b652d0b851408b64154df,live;study,6427e3f8-9bc0-470b-927b-38d7136de8af,fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;bb7982cd-020f-4e1a-93fc-4a6874917f07;7965d220-619d-400f-8cab-42bd98c7d23c,5 - 6 year(s);4 - 5 year(s);3 - 4 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82,Kindergarten,aefe49a0-48ce-47d6-93a6-ab0a783df798,ESL,11,0,214e710e-193a-4d2e-8774-202186ecdfed;483e2278-1ca7-4d53-8a41-e42e34f43d59;66e85785-1ce7-4018-afa2-ab8108333345;90554f7c-0ccc-49f5-8adc-bad58db5acf3;930ac5cb-c32d-447f-9717-7c39c9801d2b;9c78217d-6f9c-49c6-9a58-f3a714d1f576;a5013b31-b8f5-443f-a7bb-a41dcab81ba8;bfcf7359-e11e-4e56-89de-ec07925c3ed5;eeca07e3-3fef-4569-993a-9476b5178868;f841c64c-c007-4c69-b53c-6b18c138effb;fda88776-fff9-483a-9273-4e9427527578
ab54b78e-7f6f-4464-8022-27413d1af20f,afbcec63-3f4c-4377-8d62-ccda228fe9b5,TQT-2021-4-bk,613efaf01b6e985e7d71946e;6141e155878ff3576cc1c7e5;6136c90f1b6e985e7d6d875d;6136c79c878ff3576cbbf240;6141e10e0e0c72fe0bd08eb2;613efa38369c5d10857a23d2;6136c386878ff3576cbbeeab;6141e0bf1b6e985e7d7377f8;6136c2f0369c5d1085762181;613efbad878ff3576cbffc39;6108f881a6737e546a9df486;6136c0a30e0c72fe0bcace0a;613db7dd1b6e985e7d70f4c6,live;study,75004121-0c0d-486c-ba65-4c57deacb44b;6427e3f8-9bc0-470b-927b-38d7136de8af,bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c,4 - 5 year(s);5 - 6 year(s);6 - 7 year(s);3 - 4 year(s),66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03,PreK-2;Kindergarten;PreK-1,aefe49a0-48ce-47d6-93a6-ab0a783df798;20d6ca2f-13df-4a7a-8dcb-955908db7baa,ESL;Language/Literacy,0,0,null
ab54b78e-7f6f-4464-8022-27413d1af20f,aff82e9a-4f38-4a69-b0b1-f3e4c162f84b,ConDao-KL-02,617f52432ee221a8173cb425;617f52f53a50a0e2080aac87;617f51e66c18146d45b7c4c0;61a36993635376836c0462cc;617f526e2ee221a8173cb45e;61a3695f49acfbda38da248a;617f531c2ee221a8173cb53a;617f517c2ee221a8173cb2ee;61a368ddec9d8644f5ca3205;61a36905ec9d8644f5ca3226;617f519f2ee221a8173cb32d;61a3668b49acfbda38da22ac;61a3680f635376836c0461e0;61a36e19635376836c046883;617f51cb6c18146d45b7c485;61a3673dc50320d1a798f6b2;61a369f7ec9d8644f5ca32f1;61a367db49acfbda38da23a7;61a36766635376836c04615a;617f52d22ee221a8173cb4d8;61a367b849acfbda38da2387;61a369bc49acfbda38da24e5;617f52a53a50a0e2080aac1f;61a3678e49acfbda38da2366;617f520e14aee62d023b6a56,class;live;study,75004121-0c0d-486c-ba65-4c57deacb44b,145edddc-2019-43d9-97e1-c5830e7ed689;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;bb7982cd-020f-4e1a-93fc-4a6874917f07;7965d220-619d-400f-8cab-42bd98c7d23c,6 - 7 year(s);5 - 6 year(s);4 - 5 year(s);3 - 4 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3,Kindergarten;PreK-1;PreK-2,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,0,0,null
454f7e97-daae-4485-893f-b6cecf584466,b0a11505-a41f-4d27-a8ff-393d2dd60b4a,Class 1,617cfd566c18146d45b6b6a3;617cfde53a50a0e2080988d2;615d0bc9ae1beefad9900d57;;617cfda82ee221a8173ba525;6129ab690e0c72fe0bc4a030;61c524183a66bb1f5425504c,homework;live;study;class,75004121-0c0d-486c-ba65-4c57deacb44b;7565ae11-8130-4b7d-ac24-1d9dd6f792f2,fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;145edddc-2019-43d9-97e1-c5830e7ed689;bb7982cd-020f-4e1a-93fc-4a6874917f07;023eeeb1-5f72-4fa3-a2a7-63603607ac2b;7965d220-619d-400f-8cab-42bd98c7d23c,5 - 6 year(s);6 - 7 year(s);4 - 5 year(s);None Specified;3 - 4 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3,Kindergarten;PreK-1;PreK-2,20d6ca2f-13df-4a7a-8dcb-955908db7baa;5e9a201e-9c2f-4a92-bb6f-1ccf8177bb71,Language/Literacy;None Specified,3,14,16c6ab10-4617-4af9-ab9e-4db0752448f5;4b3013b2-3996-4787-b91a-2d9df0e92f76;69f8a4ae-2f09-4cf8-872d-51d7321bae7f
d51bba25-5d5e-4dab-ad47-1192eb8fc0c0,b0f5ad71-d13a-40c1-a6c6-bf576b8b2875,EDT-HTT-HMB-21-B1-Ca 1,6141e00c0e0c72fe0bd08c96;6141e07e0e0c72fe0bd08d89,live,75004121-0c0d-486c-ba65-4c57deacb44b,fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;145edddc-2019-43d9-97e1-c5830e7ed689,5 - 6 year(s);3 - 4 year(s);4 - 5 year(s);6 - 7 year(s),66fcda51-33c8-4162-a8d1-0337e1d6ade3;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-2;PreK-1;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,7,0,0255d31d-b49f-4141-b0cb-d4caadff37bc;31fda674-fdd2-4c20-94f5-acfea36d08b1;369731c6-e885-41dc-b0f2-f465a6179ece;72a331ce-0ea9-4033-be06-a6548fde6a7c;d2c5c86e-243b-4c3f-8037-78ba6823a9d1;ea23098b-c028-4f97-aaf8-a83f2be11a68;ee2c94d4-bd37-489f-9eeb-ca1b0380f491
9d42af2a-d943-4bb7-84d8-9e2e28b0e290,b1da1922-971b-468b-af8b-058aa27778d6,SRE,null,null,null,null,null,null,null,null,null,1,0,afde00de-242d-4902-ba27-1d84cf04e3a2
ab54b78e-7f6f-4464-8022-27413d1af20f,b20969de-9a6a-4b70-a811-dedf04ca389b,KL-ERES Training,610a4d3c475b23283d9c6fff;610a74a1c2e4554643228844;610355662dd069c109c3ca48;6108e646fe0d321968f83d93;61c524183a66bb1f5425504c;610b6860c2e45546432301e9;6108ffc770d44dec23ef9292,live,75004121-0c0d-486c-ba65-4c57deacb44b;6427e3f8-9bc0-470b-927b-38d7136de8af,fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;bb7982cd-020f-4e1a-93fc-4a6874917f07;7965d220-619d-400f-8cab-42bd98c7d23c;145edddc-2019-43d9-97e1-c5830e7ed689,5 - 6 year(s);4 - 5 year(s);3 - 4 year(s);6 - 7 year(s),66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03,PreK-2;Kindergarten;PreK-1,aefe49a0-48ce-47d6-93a6-ab0a783df798;20d6ca2f-13df-4a7a-8dcb-955908db7baa,ESL;Language/Literacy,6,0,3921c4d5-e030-45f4-9ea7-ef276b7199dc;4d5d8e25-8b2f-49f5-a149-3e12be66bea0;6ea2e5db-84ad-470f-a4c8-03a13972f0d9;a30ab51b-c034-4bc3-8d31-ea91045d8535;d34a00b6-ced3-49de-8c85-12a47a36432a;e118110c-4e29-4517-be23-71e70e1520d2
ab54b78e-7f6f-4464-8022-27413d1af20f,b2d064c9-1802-4697-a34e-94cf0a29472c,Geeo English 1,6108f881a6737e546a9df486;60dbb88bd06f607acdf76fd5,live,6427e3f8-9bc0-470b-927b-38d7136de8af;f6617737-5022-478d-9672-0354667e0338,7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82,Kindergarten,aefe49a0-48ce-47d6-93a6-ab0a783df798;f037ee92-212c-4592-a171-ed32fb892162,ESL;Language/Literacy,2,0,35e5025d-f453-4571-b550-7055540316e0;959f998e-3991-44fb-b645-bea6209a14c4
ab54b78e-7f6f-4464-8022-27413d1af20f,b37df8a5-a0d6-4fa1-b8cc-2beacdb36b79,TQT-2021-8-bk,6141e10e0e0c72fe0bd08eb2;6141e0bf1b6e985e7d7377f8;6141e00c0e0c72fe0bd08c96;6136c0a30e0c72fe0bcace0a;6136c90f1b6e985e7d6d875d;6136c2f0369c5d1085762181;613efa38369c5d10857a23d2;6136c79c878ff3576cbbf240;613db7dd1b6e985e7d70f4c6;613efaf01b6e985e7d71946e;6108f881a6737e546a9df486,study;live,6427e3f8-9bc0-470b-927b-38d7136de8af;75004121-0c0d-486c-ba65-4c57deacb44b,fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;7965d220-619d-400f-8cab-42bd98c7d23c;145edddc-2019-43d9-97e1-c5830e7ed689;bb7982cd-020f-4e1a-93fc-4a6874917f07,5 - 6 year(s);3 - 4 year(s);6 - 7 year(s);4 - 5 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;a9f0217d-f7ec-4add-950d-4e8986ab2c82;66fcda51-33c8-4162-a8d1-0337e1d6ade3,PreK-1;Kindergarten;PreK-2,20d6ca2f-13df-4a7a-8dcb-955908db7baa;aefe49a0-48ce-47d6-93a6-ab0a783df798,Language/Literacy;ESL,0,0,null
2afcdd51-420e-4fa3-a927-7709fd58df9d,b43353e7-759b-4e68-80a2-164057bc70be,Class 11,623011be78ad41e2ba9b8e51,live;study,d18aa475-2567-4061-9ac3-46dd419ec120,21f1da64-b6c8-4e74-9fef-09d08cfd8e6c;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;145edddc-2019-43d9-97e1-c5830e7ed689;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,7 - 8 year(s);3 - 4 year(s);4 - 5 year(s);6 - 7 year(s);5 - 6 year(s),9d3e591d-06a6-4fc4-9714-cf155a15b415;a9f0217d-f7ec-4add-950d-4e8986ab2c82;66fcda51-33c8-4162-a8d1-0337e1d6ade3;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03,Grade 2;Kindergarten;PreK-2;PreK-1,ba4d88b6-d5d8-4dbe-9cf2-8237664c746c,Language/Literacy,19,0,0392935f-7fdd-41e0-9ca2-a58dc07267d2;16cd806a-0bf3-447d-ab15-e75f7231c37e;1a02191a-39c7-4a9e-b2c1-2e598f47d8d1;1a5f9773-885b-4007-8eeb-2fa4343dbd7f;2498a920-d2b2-465c-969c-801988a5a0fd;6b303fad-da84-4475-adc9-d8e458ac8f1b;7ba590de-c592-47b9-8d39-d60e67f35d85;836ac832-9833-457d-ae02-c4f5eb1858e8;83d3001c-3262-4351-98b2-81423d91c45e;8a73bfe7-525d-4fa5-b20d-d2c212fdbc5a;9618c5fd-32df-4f27-b6da-fc9b67f583a1;985a353b-c5c3-469c-9787-5f1e964f1ef6;bace6520-0eb2-4ea4-a684-438c142ffd0a;bddf3c38-31d3-426f-a7c4-1064eef3c9c8;c8f1fb26-708c-4866-b1fd-9e57d151e53d;c90d7da7-6f28-4459-9c1b-b557ea753956;e1764e2b-53b7-4a9d-be3f-938e7120daf4;e4ed8443-80ea-424f-a6f2-2b8f4d171d81;fbf16f88-8f0b-410d-9562-735bac6085aa
b4e517f0-e128-4c57-9cfa-265401fe3959,b5075dec-ea0d-43a6-a54e-1fbc0d889318,class01,5fb32c6a55572f4ca74601ee;,task;study,;b39edb9a-ab91-4245-94a4-eb2b5007c033,bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;7965d220-619d-400f-8cab-42bd98c7d23c,4 - 5 year(s);5 - 6 year(s);3 - 4 year(s),,,,,5,0,4aea776a-d650-4cd9-98f4-e88bf05f3716;6fb6323b-0bfc-4d05-801c-00e006de9f68;72db6287-75cb-45fa-b777-f5fe7686f56c;a85351d3-2d31-4228-9e41-cf0958b75509;7fb40c20-6aa7-402b-aa28-723339d77be6
94c33343-0736-4100-9c61-704f098b2453,b51882f6-a25a-441b-87df-8e070e18d15f,classtest-14,61e93604728452cc7c9b236b,live,75004121-0c0d-486c-ba65-4c57deacb44b,bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;7965d220-619d-400f-8cab-42bd98c7d23c;145edddc-2019-43d9-97e1-c5830e7ed689,4 - 5 year(s);5 - 6 year(s);3 - 4 year(s);6 - 7 year(s),66fcda51-33c8-4162-a8d1-0337e1d6ade3;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-2;PreK-1;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,1,0,9412c600-2860-4cf6-b4ec-3bebd7bea7af
d7987367-734d-4b93-b560-4b07648b25da,b548d748-55b1-4e34-b75b-dc19fca564cd,Class 2,61cbfcfb319b2c503d911d57;61cc104d319b2c503d91305f,live;study,75004121-0c0d-486c-ba65-4c57deacb44b,fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;bb7982cd-020f-4e1a-93fc-4a6874917f07;7965d220-619d-400f-8cab-42bd98c7d23c;145edddc-2019-43d9-97e1-c5830e7ed689,5 - 6 year(s);4 - 5 year(s);3 - 4 year(s);6 - 7 year(s),66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03,PreK-2;Kindergarten;PreK-1,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,5,0,4b588c6c-9e05-45e4-b9ce-9826775dfa83;5b80659a-75fd-4ae4-a7eb-5785132de10e;86c380d2-7892-4d93-91fc-833246194363;b0d88713-a60b-4685-a042-f02192b2ab16;df6ff225-aaea-422a-bf63-cd39c643fb6d
d51bba25-5d5e-4dab-ad47-1192eb8fc0c0,b5ce5b89-a508-4ee9-80f1-49611fa5ff22,EDT-HTT-HMB-21-B3-Ca 2,6141e230369c5d10857c0097;6141e07e0e0c72fe0bd08d89,live,75004121-0c0d-486c-ba65-4c57deacb44b,145edddc-2019-43d9-97e1-c5830e7ed689;bb7982cd-020f-4e1a-93fc-4a6874917f07;7965d220-619d-400f-8cab-42bd98c7d23c;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);4 - 5 year(s);3 - 4 year(s);5 - 6 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3,Kindergarten;PreK-1;PreK-2,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,7,0,279dd2fd-1024-4549-ac97-cf3bd14a2b70;58cdb1f4-e344-4224-b299-e6e3ac79f7e0;6fb3e5b0-e60c-433b-993c-58df916304d6;8ff1a9f9-f816-4a38-88d1-53fca6695663;c27d22f1-d350-4757-aaec-fd4dbd18c590;c5ad6ab9-4857-4462-8422-44ecb376b0f4;f3e53ec5-634b-4d2a-a62e-0f973a510131
