orgId,scheduleId,classId,className,classType,programId,lessonPlanId,startAt,dueAt,ageRangeIds,ageRangeNames,gradeIds,gradeNames,subjectIds,subjectNames,studentIds,totalActivities
9d42af2a-d943-4bb7-84d8-9e2e28b0e290,6184b0b8f8743bbce5a1dac5,c0d7ba06-563e-46b7-be73-5a41ec498d1e,Class Capacity1,live,7565ae11-8130-4b7d-ac24-1d9dd6f792f2,5ff683677c763b6b91bea801,1636086000,0,023eeeb1-5f72-4fa3-a2a7-63603607ac2b,None Specified,null,null,5e9a201e-9c2f-4a92-bb6f-1ccf8177bb71,None Specified,976e0a28-7548-4af6-9470-d24509e5e964;88cf8673-a1cc-46e8-9911-50599a1368d0,8
ab54b78e-7f6f-4464-8022-27413d1af20f,6184e1ada5bbe3b74396f572,ba0f80e6-21ad-4cba-912e-bac192bc2a89,ERES internal demo,class,75004121-0c0d-486c-ba65-4c57deacb44b,617cfcb86c18146d45b6b649,1636099200,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,d34a00b6-ced3-49de-8c85-12a47a36432a,13
3b123714-8dae-4ac9-9b97-24891b188a96,61850c9e9f058d36db92c72d,6caa21ff-fc7a-48ec-b8b9-cb9081eacfaf,C3 ESL1 HMB1 V3 TUTH 211026,live,75004121-0c0d-486c-ba65-4c57deacb44b,617cfde53a50a0e2080988d2,1636118100,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,df2177c7-7e85-489e-b4c1-d608485c1f11;d6465de9-171d-4e38-865b-0dc406308cd5;057a8ae2-35e4-4874-b8e5-82f2cae7d54b;0da1e84e-f9a3-41b1-90e2-d48f41c6c136;ca282968-057c-4095-838b-c0579d60d87c;7ef5e77f-9a2e-43aa-9c1a-b742ba8557e0,14
3b123714-8dae-4ac9-9b97-24891b188a96,6185d9b09f058d36db9320e5,4d8b4b31-65cb-4141-a2f2-487c89567afb,C1 ESL2 HMB3 V3 SS 211016,study,75004121-0c0d-486c-ba65-4c57deacb44b,617f53433a50a0e2080aace9,0,1637427599,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,ca282968-057c-4095-838b-c0579d60d87c;936a8d09-7a56-4c39-9342-2a46186d9200;04237a11-381b-4f71-b5be-2afeea750167;6c4aee8f-d043-4053-a9bc-9d0c1ae66378;ed1a3d93-ff07-49f4-9094-a52d574f93e8;ca282968-057c-4095-838b-c0579d60d87c,11
3b123714-8dae-4ac9-9b97-24891b188a96,6185e302f8743bbce5a26349,713d135a-5210-4a2e-853c-3cdd6a43ded4,ESL1 6 Trial Class 2111,live,75004121-0c0d-486c-ba65-4c57deacb44b,6180ba58a5bbe3b74394cbed,1636167600,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,44a507bf-c86d-4b77-94bd-75ee9c6a503d;0b703817-5c6e-458e-a286-0ae475c51808;aa084f7d-e050-4f02-a407-dc322de1aebc;a5f10d24-fa33-4383-bef6-14eefecf6c23;6572d335-29cb-4943-964e-d3e194e6bbab;cba7e9a4-74a0-4f81-9e48-6a86af82c61a;2190204e-02da-4826-8baf-bbcdbf552724;75b080fa-6dac-49c4-8e18-c03f5342526f;fba8c7c9-8057-42fd-a836-fc65e4c72495;b3cd013a-60a7-43a1-9efb-83e12a065007;65a6229b-c5d6-4306-9a20-9fbe8a645b3e;e7d5cad1-12e7-4f60-9559-28c46531ebae,14
ab54b78e-7f6f-4464-8022-27413d1af20f,6185f6256047a97929ee3ffc,ba0f80e6-21ad-4cba-912e-bac192bc2a89,ERES internal demo,class,75004121-0c0d-486c-ba65-4c57deacb44b,617cfcb86c18146d45b6b649,1636169400,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,d34a00b6-ced3-49de-8c85-12a47a36432a,13
3b123714-8dae-4ac9-9b97-24891b188a96,618608ca9f058d36db933a14,f10a37bc-029c-4a31-ba5d-382de600ab59,C4 ESL1 HMB3 V5 WSU1 211107,live,75004121-0c0d-486c-ba65-4c57deacb44b,617cfcb86c18146d45b6b649,1636549200,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,2cc4e60e-8214-4c7e-9edc-f5a2529b0c81;d5659f52-d982-4803-8651-39c73ed7973d;b7e12a17-ba2d-4f80-9094-48d00205e784;dd239d6e-cfd9-4ace-9270-1ca2d24724bd,13
7aa8874d-7bea-4915-b832-de2d8506741c,61863debf8743bbce5a28df6,2bf28454-2561-4606-81e3-5751192f0280,Dutch Lady Live Class,live,04c630cc-fabe-4176-80f2-30a029907a33,6180fd91f8743bbce59ff6d9,1636187700,0,145edddc-2019-43d9-97e1-c5830e7ed689;21f1da64-b6c8-4e74-9fef-09d08cfd8e6c;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);7 - 8 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),3ee3fd4c-6208-494f-9551-d48fabc4f42a;781e8a08-29e8-4171-8392-7e8ac9f183a0;89d71050-186e-4fb2-8cbd-9598ca312be9;abc900b9-5b8c-4e54-a4a8-54f102b2c1c6;b20eaf10-3e40-4ef7-9d74-93a13782d38f,PreK-6;PreK-7;PreK-4;PreK-5;PreK-3,fab745e8-9e31-4d0c-b780-c40120c98b27,Science,cc172ad9-130b-47d0-8b2e-5e1545a3b2f0;afbc2635-34de-48da-9e2d-0841e061619d;f199d735-2f89-45bd-b90b-a62cd2b2d23a;b2466896-8832-4700-b20c-c5c60f936946;6cf16a73-c2c3-4998-ab2b-96c867ab8244;5d9dd2bf-3992-4d26-a456-f6c39d151ae4;5c334953-be66-48dc-aa74-a95b5c04463c;d405e025-2ae6-4bce-9e53-00b6966ec093;1fae4e6a-9363-419b-ab41-333933a2c682;e294d812-da6b-4d35-a1e9-96bc1b795545,17
3b123714-8dae-4ac9-9b97-24891b188a96,6186891d6047a97929ee801b,713d135a-5210-4a2e-853c-3cdd6a43ded4,ESL1 6 Trial Class 2111,live,75004121-0c0d-486c-ba65-4c57deacb44b,6180c06ba5bbe3b74394d149,1636254000,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,d4627e29-c62f-41a9-ae05-784629fd5346;56e34dbd-718e-40d9-ac32-4b060dadaa06;d8bc6cc8-f223-4705-bfef-2f02b26a0d73,16
3b123714-8dae-4ac9-9b97-24891b188a96,618725fca5bbe3b74397f154,713d135a-5210-4a2e-853c-3cdd6a43ded4,ESL1 6 Trial Class 2111,live,75004121-0c0d-486c-ba65-4c57deacb44b,6180d85df8743bbce59fe3fc,1636254000,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,415277bf-876f-48d6-a937-0666b8efd7fd;6c562f86-f5a0-4557-b9f7-b4cc91552aec;4ad1db5f-5995-4e96-bee9-38b0ffb8bc97;5fe25aeb-e668-45f5-82c4-2dd42e238556;492448b9-bee7-4aba-9b97-25b9e461af74,14
ab54b78e-7f6f-4464-8022-27413d1af20f,61880533f8743bbce5a35058,1001a4fe-acb7-41e6-a7a1-4905c98cc86e,Dinos-2021-2,live,75004121-0c0d-486c-ba65-4c57deacb44b,615d0bc9ae1beefad9900d57,1636461000,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,ee4f997a-1fb7-4618-a120-97baf3e1d892;f3beac52-81a1-4018-8d3a-ec8768a15701;a3890e60-1b24-4204-af99-ad5d3a326992;98c84d50-40b7-4b3b-b00d-24b2175ab728;4d6b41b4-4ff7-4f28-9412-103c04ae582d;329dd48c-26f2-472e-ad12-826fc71ca535;f5301ca0-8a01-4ffc-9aef-56cb74848588,16
ab54b78e-7f6f-4464-8022-27413d1af20f,618805bda5bbe3b743985195,1001a4fe-acb7-41e6-a7a1-4905c98cc86e,Dinos-2021-2,live,75004121-0c0d-486c-ba65-4c57deacb44b,617d081914aee62d023a611b,1636633800,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,4d6b41b4-4ff7-4f28-9412-103c04ae582d;329dd48c-26f2-472e-ad12-826fc71ca535;ee4f997a-1fb7-4618-a120-97baf3e1d892;a3890e60-1b24-4204-af99-ad5d3a326992;98c84d50-40b7-4b3b-b00d-24b2175ab728;f5301ca0-8a01-4ffc-9aef-56cb74848588;f3beac52-81a1-4018-8d3a-ec8768a15701,14
ab54b78e-7f6f-4464-8022-27413d1af20f,61880605f8743bbce5a350cf,1001a4fe-acb7-41e6-a7a1-4905c98cc86e,Dinos-2021-2,study,75004121-0c0d-486c-ba65-4c57deacb44b,617d07df2ee221a8173bab1a,0,1636649999,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,a3890e60-1b24-4204-af99-ad5d3a326992;f3beac52-81a1-4018-8d3a-ec8768a15701;f5301ca0-8a01-4ffc-9aef-56cb74848588;ee4f997a-1fb7-4618-a120-97baf3e1d892;4d6b41b4-4ff7-4f28-9412-103c04ae582d;329dd48c-26f2-472e-ad12-826fc71ca535;98c84d50-40b7-4b3b-b00d-24b2175ab728,14
b4e517f0-e128-4c57-9cfa-265401fe3959,61889dcaa5bbe3b74398943a,2e57dc87-2c90-403f-8daf-1aa3af3809af,Eds Team Test,live,75004121-0c0d-486c-ba65-4c57deacb44b,615d0bc9ae1beefad9900d57,1636344000,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,aa41fe5c-620d-4070-8a52-1afc3e98a43c,16
b4e517f0-e128-4c57-9cfa-265401fe3959,6188b0816047a97929ef6fd5,2e57dc87-2c90-403f-8daf-1aa3af3809af,Eds Team Test,live,75004121-0c0d-486c-ba65-4c57deacb44b,615d0bc9ae1beefad9900d57,1636348500,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,aa41fe5c-620d-4070-8a52-1afc3e98a43c,16
b4e517f0-e128-4c57-9cfa-265401fe3959,6188ddd6a5bbe3b74398b2e9,2e57dc87-2c90-403f-8daf-1aa3af3809af,Eds Team Test,homework,75004121-0c0d-486c-ba65-4c57deacb44b,,0,1636390799,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,aa41fe5c-620d-4070-8a52-1afc3e98a43c,0
3b123714-8dae-4ac9-9b97-24891b188a96,6188fd9ea5bbe3b74398c3ff,713d135a-5210-4a2e-853c-3cdd6a43ded4,ESL1 6 Trial Class 2111,live,75004121-0c0d-486c-ba65-4c57deacb44b,6180ba58a5bbe3b74394cbed,1636375500,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,993c3da0-56f6-46a0-9f96-d1ea9b39c332;8ca49701-1ba8-4231-b1d4-1a308ac25747;4af42298-398b-4077-815d-0092d820b9be;4f928724-3eec-4938-a76d-f88f32f2b024;dd2e640e-95eb-4a7d-9acc-8c5d9dacc8a1,14
3b123714-8dae-4ac9-9b97-24891b188a96,6188ff6ff8743bbce5a3c3e2,713d135a-5210-4a2e-853c-3cdd6a43ded4,ESL1 6 Trial Class 2111,live,75004121-0c0d-486c-ba65-4c57deacb44b,6180ba58a5bbe3b74394cbed,1636378200,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,a7ae16f2-4979-41b4-b84c-e4b078c28433;6bb59512-7f89-4073-8488-e0c719d5a700;dd2e640e-95eb-4a7d-9acc-8c5d9dacc8a1;0731534c-4e1a-4e93-85b0-6dba7b9a3161;6db45316-183d-4102-b89d-44ab22c374a5,14
3b123714-8dae-4ac9-9b97-24891b188a96,61890b1d9f058d36db948b4b,713d135a-5210-4a2e-853c-3cdd6a43ded4,ESL1 6 Trial Class 2111,live,75004121-0c0d-486c-ba65-4c57deacb44b,6180ba58a5bbe3b74394cbed,1636378200,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,6b60f9a3-6963-43f5-a758-c710fcf6cc2e;4af42298-398b-4077-815d-0092d820b9be;5a6279eb-06bb-462d-b6f0-89d5803f6fc8;b54c51d8-9384-48c3-b891-d545249bfefd;56dcc60f-22b0-4ee5-b422-4e2ab8cf0228,14
53ddf7ac-e87f-4048-a641-6b1e1dc7b484,618a09409f058d36db94fb0e,82df79e9-c201-41f6-ae8a-7c4e08ed45ec,KL HMB TOT - THAO GIẢNG 10.11,live,f28a5411-07be-4803-b360-a77e1f3a3d1c,6108e86e2dd069c109c46331,1636509600,0,7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82,Kindergarten,ed371a54-e573-4db9-b6b4-2eac9a88f758,ESL,de9ce474-390c-419f-819d-8ef18366fd76;0e3ca229-719f-400d-abdf-eca81580cbb9,13
ab54b78e-7f6f-4464-8022-27413d1af20f,618a21b1a5bbe3b7439944a9,25614d7b-8a03-4877-a3c1-22ccc0cc1068,CBL-2021-1,live,75004121-0c0d-486c-ba65-4c57deacb44b,617d081914aee62d023a611b,1636773300,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,9a9ee79f-1909-4432-bd69-32d807001858;dd989894-0842-4003-95d9-682bb680c3a8;9712dd12-e565-4a98-ae11-c26259dc3cf4;cd781c99-6de5-47fb-8b88-3deea249753f;5cd8c495-432b-41c6-80e9-b6edb29e905a;1a1fae09-81d1-4064-8c8a-7513e39f1aba;b8a5d421-8e39-46e3-80f5-a0c85b97cbaa,14
3b123714-8dae-4ac9-9b97-24891b188a96,618a37be9f058d36db950fa1,713d135a-5210-4a2e-853c-3cdd6a43ded4,ESL1 6 Trial Class 2111,live,75004121-0c0d-486c-ba65-4c57deacb44b,6180ba58a5bbe3b74394cbed,1636461900,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,8ec78a79-5732-4fb5-90d7-21bb26d632f5;de0a75cf-2a54-4dd3-8f79-e5690e757c9f;da3c25b9-b4ef-4b6d-a4a1-24274467e9e5;ba86ec26-25cf-4e29-8a4b-602ee89ad884,14
ab54b78e-7f6f-4464-8022-27413d1af20f,618a38b5a5bbe3b743994f68,1394e0d0-4e9d-415c-a153-294aba45d89c,TBL-2021-4,live,75004121-0c0d-486c-ba65-4c57deacb44b,617d081914aee62d023a611b,1637111700,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,7de6352a-0757-4aa9-a8c4-462eaeec0932;99e7a1cf-d3bf-4d1b-8f0a-7e6f777b9daf;0975d0dd-7f88-4ff4-bbec-188392065050;01e58b47-2a77-464e-a901-b4c36c6b06b8;52337b65-c592-4d3c-9002-b46a06da1dbc;786ee152-999f-447c-ba5d-c91d9f588401;8dc46056-b611-423d-80bf-0916c4d65a30;2c36f695-ec68-4917-9332-41448c9f7ecf,14
3b123714-8dae-4ac9-9b97-24891b188a96,618a3f39a5bbe3b74399528b,713d135a-5210-4a2e-853c-3cdd6a43ded4,ESL1 6 Trial Class 2111,live,75004121-0c0d-486c-ba65-4c57deacb44b,6180ba58a5bbe3b74394cbed,1636450140,0,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,b8cf2bb8-bb64-4b67-9499-a80d99309b16;8b8f3220-7ec2-4805-9dc7-5ad0e4bc6741;0647991b-b559-4dd0-be61-dc0d4654386a;aceec6bd-7a25-494c-8008-e20b9bb85426;8f0e464f-ca15-480c-9abb-32d869477ae1;6cd76cc6-732b-4438-9956-5f5a9df66578;f2dbe010-f6ed-430a-9a82-3e30d7bae3bb;da3c25b9-b4ef-4b6d-a4a1-24274467e9e5;ba86ec26-25cf-4e29-8a4b-602ee89ad884;b8744619-93ff-4019-8ee4-a6a9d2e047a6;a6bba0c2-bd67-45de-9d28-918a98faf019;3013afd9-7eb4-4a7d-821a-798d3871b9e0;21bd9d72-a406-4ba6-b94c-51b0dc3e72a2;7ff8ae29-281e-4f54-b9f5-aa6f6b51bf2a;6ef45a45-73ac-462e-84f3-0d51184892eb;de0a75cf-2a54-4dd3-8f79-e5690e757c9f;8ec78a79-5732-4fb5-90d7-21bb26d632f5;3bd4892d-f393-4be1-8d13-794760b687c7,14
